smog_data
"SZKOŁA PODSTAWOWA W PONISZOWICACH, UL. GLIWICKA, 44-172, PONISZOWICE, 18.458674, 50.409220, 39.166666666666664, 982.1, 30.2, 0.1, 0.066666666666666, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W SOKOŁOWICACH, SOKOŁOWICE, 56-400, SOKOŁOWICE, 17.4469, 51.245, 30.46666666666667, 985.7333333333332, 30.633333333333336, 6.166666666666667, 3.116666666666666, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA IM. UNICEF W LIGOCIE MAŁEJ, LIGOTA MAŁA, 56-400, LIGOTA MAŁA, 17.365476, 51.142467, 42.6, 966.9, 23.366666666666664, 6.1, 3.449999999999999, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA GMINY OLEŚNICA W OLEŚNICY, WILEŃSKA, 56-400, OLEŚNICA, 17.41034, 51.2095, 99.90000000000002, 1002.6999999999999, 33.800000000000004, 0.9666666666666661, 0.573333333333333, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA NR 19 W BRZEŹCACH, POKOJU, 43-200, BRZEŹCE, 18.832539, 49.984943, 46.76666666666667, 984.8666666666667, 22.2, 1.5999999999999992, 0.846666666666666, 2026-07-25 13:31:25"
"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W RADOSTOWIE ŚREDNIM, RADOSTÓW ŚREDNI, 59-800, RADOSTÓW ŚREDNI, 15.36293, 51.12153, 27.5, 983.0, 28.3, 0.5, 0.28, 2026-07-25 13:31:25"
"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W KOŚCIELNIKU, KOŚCIELNIK, 59-800, KOŚCIELNIK, 15.29682, 51.08393, 61.9, 995.9, 17.5, 0.30000000000000004, 0.15, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA IM. POLSKICH ODKRYWCÓW I PODRÓŻNIKÓW W KOBIERZYCACH, PARKOWA, 55-040, KOBIERZYCE, 16.933169, 50.971851, 32.56666666666667, 982.4666666666667, 31.133333333333336, 2.1, 1.263333333333333, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA IM. UNICEF W BIELANACH WROCŁAWSKICH, AKACJOWA, 55-040, BIELANY WROCŁAWSKIE, 16.971022, 51.038120, 38.63333333333333, 995.6666666666666, 23.833333333333332, 3.733333333333333, 2.186666666666667, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W WYSOKIEJ, CHABROWA, 52-200, WYSOKA, 17.007729, 51.047504, 39.6, 991.0, 25.8, 1.166666666666666, 0.6566666666666661, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA IM. TADEUSZA MAZOWIECKIEGO W TYŃCU MAŁYM, SZKOLNA, 55-040, TYNIEC MAŁY, 16.909195, 51.021600, 67.8, 1019.16, 2.5, 39.96, 21.929999999999996, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA IM. ROMUALDA TRAUGUTTA W PUSTKOWIE ŻURAWSKIM, KOLEJOWA, 55-040, PUSTKÓW ŻURAWSKI, 16.859465, 50.958878, 99.90000000000002, 988.9333333333334, 27.599999999999998, 2.5, 1.436666666666666, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA NR 1 IM. MARII KONOPNICKIEJ W ZESPOLE SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 1 IM. MARII KONOPNICKIEJ W PRUSZCZU GDAŃSKIM, NIEMCEWICZA, 83-000, PRUSZCZ GDAŃSKI, 18.650575, 54.261512, 58.46666666666667, 1016.8000000000001, 22.5, 3.6999999999999993, 2.106666666666667, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA NR 2 IM. MIKOŁAJA KOPERNIKA W PRUSZCZU GDAŃSKIM, TYSIĄCLECIA, 83-000, PRUSZCZ GDAŃSKI, 18.628278, 54.260787, 55.76666666666667, 1008.9333333333334, 21.733333333333334, 1.4333333333333331, 0.726666666666666, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA NR 3 IM. JANA MATEJKI W PRUSZCZU GDAŃSKIM, MATEJKI, 83-000, PRUSZCZ GDAŃSKI, 18.636981, 54.255547, 49.133333333333326, 1012.1666666666666, 25.866666666666664, 2.6999999999999993, 1.4333333333333331, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA NR 4 IM. IGNACEGO JANA PADEREWSKIEGO W PRUSZCZU GDAŃSKIM, KASPROWICZA, 83-000, PRUSZCZ GDAŃSKI, 18.670231, 54.263405, 56.46666666666667, 1011.5333333333333, 21.666666666666668, 0.399999999999999, 0.22666666666666602, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA NR 13 W WIŚLE MAŁEJ, SOKOLA, 43-243, WISŁA MAŁA, 18.793987, 49.93368, 68.76666666666667, 991.0, 21.900000000000002, 0.0, 0.0, 2026-07-25 13:31:25"
"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W STUDZIENICACH, ŚW. JANA PAWŁA II 74, 43-215, STUDZIENICE, 18.983576, 50.016514, 36.9, 994.6, 29.46666666666667, 0.0, 0.0, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W SUSZCU, SZKOLNA, 43-267, SUSZEC, 18.79149, 50.03719, 99.90000000000002, 999.6, 23.866666666666664, 0.199999999999999, 0.11333333333333301, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA NR 11 W PORĘBIE, SZKOLNA, 43-200, PORĘBA, 18.876488, 49.984417, 41.4, 999.8666666666667, 26.833333333333332, 0.133333333333333, 0.06, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W WYSOCKU MAŁYM, KOŚCIELNA, 63-421, WYSOCKO MAŁE, 17.84109, 51.61033, 38.03333333333333, 989.8666666666667, 32.333333333333336, 0.833333333333333, 0.506666666666666, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA NR 3 IM. JULIANA TUWIMA W NOWEJ SOLI, BOTANICZNA, 67-100, NOWA SÓL, 15.71186, 51.82115, 45.46666666666667, 1003.7333333333332, 22.733333333333334, 1.2, 0.68, 2026-07-25 13:31:25"
"ZESPÓŁ SZKÓŁ W JANKOWIE PIERWSZYM, JANKÓW PIERWSZY, 62-814, JANKÓW PIERWSZY, 17.987951, 51.902107, 51.633333333333326, 993.0666666666666, 23.0, 3.266666666666667, 2.023333333333333, 2026-07-25 13:31:25"
"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W MESZNIE, MESZNO, 48-385, MESZNO, 17.15378, 50.43684, 72.93333333333334, 980.3000000000001, 27.099999999999998, 1.633333333333333, 0.9133333333333331, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA IM. 16. PUŁKU UŁANÓW WIELKOPOLSKICH W GRUPIE, SZKOLNA, 86-134, GRUPA, 18.643229, 53.506348, 34.333333333333336, 1006.4333333333334, 29.333333333333332, 4.333333333333333, 2.496666666666666, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W KUROWICACH, SZKOLNA, 95-006, KUROWICE, 19.6897942, 51.6648927, 46.4, 988.4333333333334, 22.433333333333334, 3.566666666666666, 2.153333333333333, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW WIELKOPOLSKICH W BUDZYNIU, ROGOZIŃSKA, 64-840, BUDZYŃ, 16.983885, 52.8847, 43.53333333333333, 993.9, 25.066666666666666, 6.733333333333333, 3.959999999999999, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA W SWORNEGACIACH, SZKOLNA, 89-608, SWORNEGACIE, 17.503073, 53.86227, 55.63333333333333, 996.5, 23.733333333333334, 0.833333333333333, 0.5266666666666661, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W RASZÓWCE, 1 MAJA, 59-307, RASZÓWKA, 16.18346, 51.30514, 52.300000000000004, 993.9666666666667, 26.666666666666668, 1.4, 0.76, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W MUNINIE, 3-GO MAJA, 37-514, MUNINA, 22.725977, 49.997936, 56.5, 996.2999999999998, 6.8, 68.4, 42.61, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA IM. ALEKSANDRA FREDRY W SUROCHOWIE, SUROCHÓW, 37-500, SUROCHÓW, 22.7635, 50.02385, 57.800000000000004, 988.0666666666666, 23.5, 4.7, 2.489999999999999, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA IM. LOTNIKÓW ALIANCKICH W IŁOWEJ, PIASKOWA, 68-120, IŁOWA, 15.20461, 51.50227, 49.5, 993.7000000000002, 16.7, 56.0, 31.12, 2026-07-25 13:31:25"
