NAME,STREET,POST_CODE,CITY,LONGITUDE,LATITUDE,HUMIDITY_AVG,PRESSURE_AVG,TEMPERATURE_AVG,PM10_AVG,PM25_AVG,TIMESTAMP
SAMORZĄDOWA SZKOŁA PODSTAWOWA IM. STEFANA BATOREGO W LIWIE , UL. KS. K. R. LESZCZYŃSKIEGO, 07-100, LIW,21.9631846,52.3725265, 61.11538461538461, 997.4846153846154, 24.607692307692307,1.092307692307692,0.869230769230769, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. HELENY MARUSARZÓWNY W ZĘBIE, UL. ŚW. ANNY, 34-521, ZĄB,19.9474975,49.3379768, 52.309090909090905, 963.1181818181819, 22.154545454545456,2.645454545454545,2.390909090909091, 2026-07-25 13:49:23
LICEUM OGÓLNOKSZTAŁACĄCE IM. PROF. ZBIGNIEWA RELIGI W GILOWICACH, UL. WOJCIECHA KORFANTEGO, 43-227, GILOWICE,19.3085572,49.7122409, 45.59090909090909, 984.2545454545453, 24.981818181818184,7.327272727272727,6.718181818181819, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA W CZERNICY, , 58-521, CZERNICA,17.2449367,51.0457859, 36.67777777777778, 971.1999999999999, 28.555555555555557,2.9,2.455555555555555, 2026-07-25 13:49:23
NIEPUBLICZNE LICEUM SZTUK PLASTYCZNYCH IM. ORLĄT LWOWSKICH W TYCHACH, UL. BUDOWLANYCH, 43-100, TYCHY,19.0200022,50.1218007, 43.13333333333333, 980.4888888888888, 23.48888888888889,2.655555555555555,2.233333333333333, 2026-07-25 13:49:23
LICEUM OGÓLNOKSZTAŁCĄCE IM. HENRYKA SIENKIEWICZA W BOBOWEJ, UL. DŁUGOSZOWSKICH, 38-350, BOBOWA,20.9509659,49.7102798, 36.38333333333333, 977.1166666666667, 26.849999999999998,2.449999999999999,2.066666666666667, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA NR 1 IM. JANA III SOBIESKIEGO W LIBIĄŻU, UL. SZKOLNA, 32-590, LIBIĄŻ,19.3286373,50.1013661, 51.86363636363637, 979.8818181818183, 22.400000000000002,90.33636363636364,89.33636363636364, 2026-07-25 13:49:23
TECHNIKUM NR 2 W ZESPOLE SZKÓŁ NR 2 IM.ŚW.JADWIGI KRÓLOWEJ W ANDRYCHOWIE , UL. STEFANA BATOREGO, 34-120, ANDRYCHÓW,19.3412842,49.8548934, 48.05833333333334, 972.6999999999999, 23.691666666666666,3.208333333333333,2.641666666666666, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA NR 7 IM. KS. STANISŁAWA STASZICA W JAROSŁAWIU, UL. DOLNOLEŻAJSKA, 37-500, JAROSŁAW,22.680698,50.044337, 42.77272727272727, 988.7545454545453, 26.363636363636363,2.954545454545454,2.627272727272727, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA W UŚCIU GORLICKIM, , 38-315, UŚCIE GORLICKIE,21.1384131,49.5218473, 42.03636363636363, 967.2545454545453, 26.318181818181817,2.872727272727273,2.627272727272727, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM.MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W GĄSKACH, , 19-400, GĄSKI,15.921626,54.236797, 53.315384615384616, 990.8846153846154, 23.46153846153846,2.476923076923077,2.161538461538461, 2026-07-25 13:49:23
II LICEUM OGÓLNOKSZTAŁCĄCE Z DODATKOWĄ NAUKĄ JĘZYKA BIAŁORUSKIEGO W HAJNÓWCE, UL. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO, 17-200, HAJNÓWKA,23.592226,52.735871, 35.53636363636363, 991.6636363636363, 26.50909090909091,0.618181818181818,0.5181818181818181, 2026-07-25 13:49:23
TECHNIKUM W KĘTACH ZAKŁADU DOSKONALENIA ZAWODOWEGO W KATOWICACH, UL. ŻWIRKI I WIGURY, 32-650, KĘTY,19.2228003,49.8807299, 48.35454545454545, 979.6181818181817, 25.072727272727274,0.0,0.0, 2026-07-25 13:49:23
SPOŁECZNA SZKOŁA PODSTAWOWA Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. JERZEGO KUKUCZKI W RYBNIKU, UL. ŚW. JÓZEFA, 44-217, RYBNIK,18.53180821106009,50.10136552503232, 39.41818181818182, 983.3454545454545, 24.236363636363638,3.554545454545454,3.309090909090909, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA NR 8 IM. WŁADYSŁAWA WEBERA W ZESPOLE SZKOLNO-PRZEDSZKOLNYM Z ODDZIAŁAMI INTEGRACYJNYMI NR 1 W RYBNIKU, UL. GLIWICKA, 44-207, RYBNIK,18.55022,50.12254, 33.88333333333333, 980.8249999999999, 28.558333333333334,3.375,3.05, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA NR 32 IM. ALFREDA SZKLARSKIEGO W RYBNIKU, UL. BORKI, 44-200, RYBNIK,18.5162417,50.1108233, 41.04545454545455, 982.2909090909092, 24.463636363636365,3.463636363636364,2.9454545454545453, 2026-07-25 13:49:23
TECHNIKUM NR 2 W RYBNIKU, UL. TADEUSZA KOŚCIUSZKI, 44-200, RYBNIK,18.5490429,50.0946384, 41.85454545454545, 981.8363636363637, 24.10909090909091,3.545454545454545,3.136363636363636, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA NR 1 IM. TADEUSZA KOŚCIUSZKI W NOWEJ SOLI, UL. SZKOLNA, 67-100, NOWA SÓL,15.71707,51.80344, 28.8, 1000.0909090909091, 28.163636363636364,4.054545454545455,3.509090909090909, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. ZOFII KOSSAK W PIERŚĆCU, UL. JERZEGO TOMANKA, 43-430, PIERŚCIEC,18.8202885,49.8369, 36.42727272727273, 977.5818181818181, 28.436363636363637,2.363636363636363,1.945454545454545, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 1 IM. JANUSZA KORCZAKA W RYBNIKU, UL. BOLESŁAWA CHROBREGO, 44-200, RYBNIK,18.54937,50.09286, 33.07272727272727, 981.1272727272727, 27.527272727272727,3.163636363636363,2.854545454545454, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W PSARACH, UL. GŁÓWNA, 42-287, PSARY,19.1137897,50.3794553, 40.21666666666667, 972.9916666666667, 26.733333333333334,5.608333333333333,4.666666666666667, 2026-07-25 13:49:23
LICEUM OGÓLNOKSZTAŁCĄCE IM. GEN. WŁADYSŁAWA ANDERSA W ŻAGANIU, UL. GIMNAZJALNA, 68-100, ŻAGAŃ,15.3248642,51.6151339, 36.25833333333333, 994.975, 26.483333333333334,4.066666666666666,3.4666666666666672, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA NR 6 IM. JANUSZA KORCZAKA W ZAWIERCIU, UL. WIERZBOWA, 42-400, ZAWIERCIE,19.4166259,50.487743, 43.800000000000004, 971.7416666666667, 22.733333333333334,4.683333333333334,3.858333333333333, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA SPECJALNA W DOBRODZIENIU, UL. PIASTOWSKA, 46-380, DOBRODZIEŃ,18.44702463,50.72184475, 32.50833333333333, 982.2666666666668, 27.316666666666666,3.783333333333333,3.3, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W JONINACH, , 33-160, JONINY,21.1750307,49.8859362, 53.57272727272728, 1097.8, 26.50909090909091,2.472727272727272,2.090909090909091, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA NR 19 W RYBNIKU, UL. WŁOŚCIAŃSKA, 44-251, RYBNIK,18.62631,50.05483, 43.46363636363637, 979.4363636363636, 24.08181818181818,4.245454545454546,3.6545454545454543, 2026-07-25 13:49:23
ZESPÓŁ SZKÓŁ SAMORZĄDOWYCH W HOCZWI SZKOŁA PODSTAWOWA W HOCZWI, , 38-604, HOCZEW,22.3277466,49.4275648, 54.945454545454545, 972.8363636363637, 22.61818181818182,2.509090909090909,2.181818181818181, 2026-07-25 13:49:23
EUROPEJSKIE LICEUM SŁUŻB MUNDUROWYCH WE WROCŁAWIU, UL. KRUSZWICKA, 53-652, WROCŁAW-STARE MIASTO,17.00897301250473,51.11399445590569, 29.423076923076923, 994.2538461538461, 26.56153846153846,2.838461538461538,2.615384615384615, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA W NIEBIESZCZANACH, , 38-504, NIEBIESZCZANY,22.1593098,49.5008701, 47.40833333333333, 968.5749999999999, 23.40833333333333,2.758333333333333,2.508333333333333, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. ŚWIĘTEGO ANDRZEJA BOBOLI W KOSTAROWCACH, , 38-507, KOSTAROWCE,22.1133372,49.5876781, 43.90909090909091, 975.2272727272727, 25.227272727272727,4.554545454545455,3.8, 2026-07-25 13:49:23
BRANŻOWA SZKOŁA I STOPNIA SPECJALNA W RYBNIKU, UL. STANISŁAWA MAŁACHOWSKIEGO, 44-251, RYBNIK,18.5866335,50.052555, 40.46363636363637, 979.9727272727273, 24.79090909090909,2.6999999999999997,2.436363636363636, 2026-07-25 13:49:23
TECHNIKUM LEŚNE W MILICZU, UL. KASZTELAŃSKA, 56-300, MILICZ,17.2664553,51.5302895, 34.91818181818182, 996.3090909090909, 25.363636363636363,4.136363636363637,3.545454545454545, 2026-07-25 13:49:23
LICEUM OGÓLNOKSZTAŁCĄCE SPECJALNE NR XXXII DLA UCZNIÓW NIEWIDOMYCH I SŁABOWIDZĄCYCH W DOLNOŚLĄSKIM SPECJLANYM OŚRODKU SZKOLNO-WYCHOWAWCZYM NR 13 DLA NIEWIDOMYCH I SŁABOWIDZĄCYCH WE WROCŁAWIU, UL. KAMIENNOGÓRSKA, 54-034, WROCŁAW-FABRYCZNA,16.89878269,51.13928491, 25.025000000000002, 995.2166666666667, 31.308333333333334,2.449999999999999,2.175, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. WANDY KAWY I BRONISŁAWY KAWY W KOŚMIDRACH, UL. SZKOLNA, 42-772, KOŚMIDRY,18.5679671,50.6647589, 44.175, 983.25, 23.975,4.0,3.2375, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA NR 4 IM 21. WARSZAWSKIEGO PUŁKU PIECHOTY DZIECI WARSZAWY W CIECHANOWIE, UL. PŁOŃSKA, 06-400, CIECHANÓW,20.630814,52.8633337, 31.945454545454538, 995.1909090909091, 31.027272727272727,4.463636363636364,3.872727272727273, 2026-07-25 13:49:23
TECHNIKUM NR 1 IM. PROF. BOLESŁAWA KRUPIŃSKIEGO W LUBINIE, UL. TADEUSZA KOŚCIUSZKI, 59-300, LUBIN,16.208145,51.4014027, 28.483333333333334, 992.8166666666666, 28.275000000000002,3.616666666666666,3.083333333333333, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA NR 1 IM. MIKOŁAJA KOPERNIKA W GUBINIE, UL. RACŁAWICKA, 66-620, GUBIN,14.7284576,51.9489824, 27.2, 1001.3272727272728, 29.954545454545453,3.781818181818181,3.227272727272727, 2026-07-25 13:49:23
IV LICEUM OGÓLNOKSZTAŁCĄCE IM. KARD. STEFANA WYSZYŃSKIEGO W ZESPOLE SZKÓŁ NR 1 IM. JÓZEFA PIŁSUDSKIEGO W LIMANOWEJ , UL. WINCENTEGO WITOSA, 34-600, LIMANOWA,20.4080007,49.7185471, 31.0, 966.9, 28.045454545454547,2.0,1.818181818181818, 2026-07-25 13:49:23
MIEJSKA SZKOŁA PODSTAWOWA NR 3 W KNUROWIE, UL. FELIKSA MICHALSKIEGO, 44-193, KNURÓW,18.6452996,50.2109434, 43.654545454545456, 982.8454545454545, 25.063636363636363,4.090909090909091,3.427272727272727, 2026-07-25 13:49:23
TECHNIKUM NR 3 W SUWAŁKACH, UL. SEJNEŃSKA, 16-400, SUWAŁKI,22.94463,54.10127, 48.84166666666667, 988.5916666666667, 23.683333333333334,2.666666666666666,2.425, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA W JUDZIKACH, , 19-400, JUDZIKI,22.5106122,54.1146732, 52.13636363636363, 988.1909090909091, 23.981818181818184,2.209090909090909,1.945454545454545, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. KONSTYTUCJI 3 MAJA W JAŚWIŁACH, , 19-124, JAŚWIŁY,22.9430109,53.477615, 53.375, 988.6999999999999, 22.866666666666664,2.75,2.458333333333333, 2026-07-25 13:49:23
PUBLICZNA SZKOŁA PODSTAWOWA W KOCHCICACH, UL. PARKOWA, 42-283, KOCHCICE,18.6821575,50.7082443, 41.17272727272727, 977.9727272727273, 24.845454545454547,3.6545454545454543,2.963636363636364, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM.JANA KOCHANOWSKIEGO W SZÓWSKU, UL. LUBELSKA, 37-522, SZÓWSKO,22.71025118407593,50.04758822852888, 40.481818181818184, 989.9090909090909, 27.19090909090909,5.172727272727273,4.463636363636364, 2026-07-25 13:49:23
ZESPÓŁ SZKÓŁ SPECJALNYCH SZKOŁA PODSTAWOWA SPECJALNA NR 6 W WADOWICACH, UL. ZEGADŁOWICZA, 34-100, WADOWICE,19.4939579,49.8827856, 39.06666666666667, 980.8583333333332, 25.675,2.9499999999999997,2.683333333333333, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA Z ODDZIAŁEM PRZEDSZKOLNYM W POSKWITOWIE, POSKWITÓW, 32-095, POSKWITÓW (WIEŚ),20.0004568,50.2236024, 40.53636363636363, 979.9363636363636, 23.7,5.009090909090909,4.745454545454546, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM.BOHATERÓW WRZEŚNIA 1939R.W JORDANOWIE, UL. KOLEJOWA, 34-240, JORDANÓW,19.829654,49.6477513, 36.733333333333334, 956.0, 25.391666666666666,2.791666666666666,2.416666666666666, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. B.CHROBREGO W RYBARZOWICACH, UL. BESKIDZKA, 43-378, RYBARZOWICE,19.1030526,49.7294784, 38.89090909090909, 962.7363636363636, 26.063636363636363,2.472727272727272,1.972727272727272, 2026-07-25 13:49:23
AKADEMICKI ZESPÓŁ PLACÓWEK OŚWIATOWYCH SZKOŁA PODSTAWOWA W FIJEWIE, , 14-260, FIJEWO,19.7542438,53.4991344, 46.127272727272725, 991.4, 23.972727272727273,5.181818181818182,4.445454545454545, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. LOTNIKÓW POLSKICH W PŁOCICZNIE-TARTAK, , 16-402, PŁOCICZNO-TARTAK,22.983029328835254,54.02273741338736, 47.65833333333333, 990.3166666666666, 24.666666666666668,2.975,2.65, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. JULIUSZA SŁOWACKIEGO W HERBACH, UL. KATOWICKA, 42-284, HERBY,18.880949,50.743272, 51.28333333333333, 978.8000000000001, 23.55,3.074999999999999,2.791666666666666, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA W DĄBROWIE, UL. PARKOWA, 46-112, DĄBROWA,17.799011,50.9711671, 38.42727272727273, 991.5454545454545, 25.70909090909091,2.918181818181818,2.918181818181818, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. WOŁYŃSKIEJ BRYGADY KAWALERII W MIEDŹNIE, UL. SZKOLNA, 42-120, MIEDŹNO,18.9868811,50.9680679, 44.6, 983.9888888888888, 23.855555555555554,4.388888888888889,3.633333333333333, 2026-07-25 13:49:23
TECHNIKUM NR 1 W TARNOWSKICH GÓRACH, UL. OPOLSKA, 42-600, TARNOWSKIE GÓRY,18.849052,50.446684, 43.07272727272727, 974.6181818181817, 24.281818181818185,4.0,3.218181818181818, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA NR 3 IM. JANA HEMPLA W WYSZKOWIE, UL. STEFANA BATOREGO, 07-201, WYSZKÓW,21.458395,52.5928523, 43.34615384615385, 998.4769230769232, 26.43076923076923,3.315384615384615,2.976923076923077, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA W KRÓLEWIE, , 09-131, KRÓLEWO,20.5648353,52.6353613, 45.43333333333333, 998.0666666666667, 25.133333333333333,4.733333333333333,4.144444444444444, 2026-07-25 13:49:23
SPOŁECZNA SZKOŁA PODSTAWOWA Z ODDZIAŁEM PRZEDSZKOLNYM W ZAŁUŻU, , 37-600, ZAŁUŻE,23.170994,50.1994769, 57.31818181818182, 984.0818181818181, 24.154545454545453,3.8636363636363633,3.39090909090909, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W LUBATOWEJ, , 38-440, LUBATOWA,21.76125,49.5404048, 55.10909090909092, 964.1545454545455, 24.345454545454547,3.1,2.618181818181818, 2026-07-25 13:49:23
TECHNIKUM W SEJNACH, UL. KONARSKIEGO, 16-500, SEJNY,23.33861373,54.10713149, 50.85454545454545, 994.1727272727272, 24.927272727272726,2.199999999999999,1.927272727272727, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA NR 2 W ROPCZYCACH, UL. ROBOTNICZA, 39-100, ROPCZYCE,21.5863232,50.0775233, 41.86363636363637, 986.0181818181819, 24.672727272727272,3.036363636363636,2.554545454545454, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. C.K. NORWIDA W DĄBRÓWCE, UL. TADEUSZA KOŚCIUSZKI, 05-252, DĄBRÓWKA,21.2966041,52.4866867, 36.375, 997.9416666666666, 28.391666666666666,4.341666666666667,3.741666666666666, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA W PILCHOWICACH, UL. SZKOLNA, 44-145, PILCHOWICE,18.55892249999911,50.21769552978952, 48.06666666666666, 985.3916666666668, 24.058333333333334,3.225,2.466666666666666, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA W ROGOWICACH, , 26-080, ROGOWICE,20.558991380964468,51.03562685582885, 54.6875, 978.9125, 22.45,230.7625,206.8375, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA W SIDRZE, UL. SZKOLNA, 16-124, SIDRA,23.4487107,53.5532039, 34.72727272727273, 992.5636363636364, 27.79090909090909,1.7636363636363632,1.554545454545454, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA W KUŹNICY, UL. JAGIELLOŃSKA, 16-123, KUŹNICA,23.6492992,53.5106708, 40.56666666666667, 990.9, 23.875,1.758333333333333,1.525, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W OPATOWIE, UL. SZKOLNA, 42-152, OPATÓW,18.8226827,50.9545445, 32.333333333333336, 981.4, 29.599999999999998,3.1,2.5, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. JÓZEFA LOMPY W LUBSZY, UL. SZKOLNA, 42-287, LUBSZA,18.9962539,50.6125221, 50.90909090909091, 971.5181818181819, 21.927272727272726,5.781818181818182,5.109090909090909, 2026-07-25 13:49:23
ZESPÓŁ SZKÓŁ SPECJALNYCH NR 102 W WARSZAWIE, UL. DERKACZY, 04-963, WARSZAWA,21.20527549,52.16464066, 48.4, 998.3363636363637, 24.20909090909091,3.209090909090909,2.8, 2026-07-25 13:49:23
BRANŻOWA SZKOŁA I STOPNIA IM. KPT. STEFANA POGONOWSKIEGO W RADZYMINIE, UL. KOMUNALNA, 05-250, RADZYMIN,21.1891905,52.4148957, 43.5, 1000.1363636363636, 27.6,4.818181818181818,4.136363636363637, 2026-07-25 13:49:23
PUBLICZNA SZKOŁA PODSTAWOWA NR 5 IM.MARII DĄBROWSKIEJ W RADOMIU, UL. GEN. JÓZEFA SOWIŃSKIEGO, 26-600, RADOM,21.1619916,51.41283841, 33.775, 990.2333333333332, 29.525000000000002,2.475,2.05, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA W POĆKUNACH, , 16-500, POĆKUNY,23.4302158,54.0869616, 45.18181818181818, 990.8272727272728, 24.59090909090909,2.245454545454545,2.036363636363636, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. ŚWIĘTEJ KRÓLOWEJ JADWIGI W DYDNI, , 36-204, DYDNIA,22.1746713,49.6854658, 51.53636363636363, 978.1090909090909, 22.827272727272728,2.590909090909091,2.209090909090909, 2026-07-25 13:49:23
LICEUM OGÓLNOKSZTAŁCĄCE IM. ROMANA CZERNECKIEGO W SZCZEKOCINACH, UL. SPACEROWA, 42-445, SZCZEKOCINY,19.823275,50.619208, 40.9875, 979.4875, 26.725,4.0625,3.4, 2026-07-25 13:49:23
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W SIERAKOWIE ŚLĄSKIM-SZKOŁA PODSTAWOWA W SIERAKOWIE ŚLĄSKIM, UL. SZKOLNA, 42-793, SIERAKÓW ŚLĄSKI,18.577074,50.8012616, 37.74444444444444, 981.1555555555556, 28.833333333333332,3.7222222222222223,2.988888888888889, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA NR 20 IM. GEN. WŁADYSŁAWA SIKORSKIEGO W BIAŁYMSTOKU, UL. LEŚNA, 15-559, BIAŁYSTOK,23.20856832883596,53.11937961459712, 48.190909090909095, 992.2363636363636, 23.754545454545454,2.590909090909091,2.254545454545454, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. EDWARDA SZYMAŃSKIEGO W STOCZKU, UL. WĘGROWSKA, 07-104, STOCZEK,21.9001015,52.5429093, 43.975, 994.4583333333334, 26.858333333333334,3.3,2.808333333333333, 2026-07-25 13:49:23
TECHNIKUM NR 5 W ZABRZU W ZESPOLE SZKÓŁ SPOŻYWCZYCH IM. DR BRONISŁAWA HAGERA W ZABRZU, UL. FRANCISZKAŃSKA, 41-819, ZABRZE,18.768076,50.3132502, 43.654545454545456, 981.9090909090909, 24.645454545454548,3.345454545454545,2.790909090909091, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA W KOPIENICY, UL. 1 MAJA, 42-674, KOPIENICA,18.6504282,50.4496034, 47.42857142857143, 979.5714285714286, 25.014285714285716,4.242857142857143,3.542857142857143, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA W GROMADCE, UL. GEN. WŁ. SIKORSKIEGO, 59-706, GROMADKA,15.76266314,51.35525115, 43.666666666666664, 993.7666666666668, 24.69333333333333,0.3,0.18, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA NR 13 IM. ORLĄT LWOWSKICH W SZCZECINIE, UL. BAŁTYCKA, 70-880, SZCZECIN,14.7642087,53.38566007, 42.699999999999996, 1004.7333333333332, 26.03333333333333,5.033333333333333,4.25, 2026-07-25 13:49:23
BRANŻOWA SZKOŁA I STOPNIA SPECJALNA NR 1 W GOLENIOWIE, UL. NIEPODLEGŁOŚCI, 72-100, GOLENIÓW,14.8193,53.570509, 37.63333333333333, 1004.8083333333334, 28.883333333333336,3.058333333333333,2.783333333333333, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA NR 3 IM.ŻOŁNIERZA POLSKIEGO UL.CZWARTAKÓW 2 W ZŁOCIEŃCU, UL. CZWARTAKÓW, 78-524, ZŁOCIENIEC,16.048539,53.541936, 48.74166666666667, 992.4, 23.125,5.75,5.158333333333333, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. KRZYSZTOFA KAMILA BACZYŃSKIEGO W IŃSKU, UL. POPRZECZNA, 73-140, IŃSKO,15.55039,53.43606, 40.800000000000004, 991.5833333333334, 25.7,5.541666666666667,5.266666666666667, 2026-07-25 13:49:23
PUBLICZNA SZKOŁA PODSTAWOWA NR 3 IM. MIKOŁAJA KOPERNIKA W BRZESKU, UL. LEGIONÓW PIŁSUDSKIEGO, 32-800, BRZESKO,20.612038,49.97275, 40.949999999999996, 985.0166666666668, 23.566666666666666,2.158333333333333,1.9, 2026-07-25 13:49:23
TECHNIKUM W KADZIDLE, UL. SŁONECZNA, 07-420, KADZIDŁO,21.464272,53.23041, 54.13333333333333, 998.3249999999999, 25.53333333333333,2.941666666666666,2.658333333333333, 2026-07-25 13:49:23
LICEUM OGÓLNOKSZTAŁCĄCE W ZESPOLE SZKÓŁ W RÓŻANIE, UL. WARSZAWSKA, 06-320, RÓŻAN,21.391333,52.88777, 44.4, 994.9583333333334, 25.75,3.691666666666666,3.158333333333333, 2026-07-25 13:49:23
III LICEUM OGÓLNOKSZTAŁCĄCE W PABIANICACH, UL. GDAŃSKA, 95-200, PABIANICE,19.36155263,51.66500025, 41.8, 988.6999999999999, 25.944444444444443,3.255555555555555,2.7222222222222223, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W MIKOŁAJOWICACH, , 33-121, MIKOŁAJOWICE,20.869079,49.979718, 33.309090909090905, 988.2636363636364, 28.00909090909091,2.836363636363636,2.581818181818181, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. FRYDERYKA CHOPINA W BUDKACH PIASECKICH, , 96-516, BUDKI PIASECKIE,20.33231767,52.19724553, 41.74166666666667, 998.0833333333334, 26.275000000000002,3.616666666666666,3.066666666666666, 2026-07-25 13:49:23
BRANŻOWA SZKOŁA I STOPNIA W SOCHACZEWIE, UL. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO, 96-500, SOCHACZEW,20.24313864,52.21990386, 36.32727272727273, 999.0363636363636, 28.20909090909091,4.390909090909091,3.945454545454545, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA W GNIECHOWICACH, UL. SZKOLNA, 55-080, GNIECHOWICE,16.832592,50.990853, 28.842857142857145, 991.5714285714286, 28.642857142857142,2.9571428571428573,2.6428571428571432, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW STYCZNIOWYCH W KRUSZYNIE, UL. POCZTOWA, 42-282, KRUSZYNA,19.27871369,50.96725877, 42.2, 982.3818181818183, 26.036363636363635,3.363636363636363,2.790909090909091, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA NR 36 IM. JOHNA BAILDONA W GLIWICACH, UL. ROBOTNICZA, 44-100, GLIWICE,18.68979652,50.28995971, 35.044444444444444, 984.0, 28.700000000000003,2.7111111111111112,2.277777777777777, 2026-07-25 13:49:23
BRANŻOWA SZKOŁA SPECJALNA I STOPNIA W ŁĘCZYCY, UL. KALISKA, 99-100, ŁĘCZYCA,19.19969,52.05959, 45.94166666666666, 996.5666666666666, 24.708333333333332,3.991666666666666,3.333333333333333, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA NR 1 IM. KRÓLOWEJ JADWIGI W KONSTANTYNOWIE ŁÓDZKIM, UL. ŁÓDZKA, 95-050, KONSTANTYNÓW ŁÓDZKI,19.354178,51.748192, 48.31666666666666, 989.9833333333332, 24.650000000000002,2.666666666666666,2.666666666666666, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA W SŁOWIKU W ZESPOLE SZKOLNO-PRZEDSZKOLNYM W SŁOWIKU, UL. PODLASKA, 42-263, SŁOWIK,19.1785632,50.7475999, 45.7, 980.1750000000001, 24.3,3.825,3.1, 2026-07-25 13:49:23
BRANŻOWA SZKOŁA I STOPNIA NR 1 W ZESPOLE SZKÓŁ TECHNICZNYCH I PLACÓWEK IM. STANISŁAWA STASZICA W NOWYM TARGU, UL. WOJSKA POLSKIEGO, 34-400, NOWY TARG,20.025719,49.472942, 42.96666666666667, 942.1083333333335, 21.599999999999998,2.199999999999999,1.9083333333333328, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA NR 7 IM. HUGONA KOŁŁĄTAJA W BIAŁYMSTOKU, UL. WIATRAKOWA, 15-827, BIAŁYSTOK,23.14176339,53.14087454, 53.14166666666667, 992.5916666666667, 22.891666666666666,2.2,1.816666666666666, 2026-07-25 13:49:23
TECHNIKUM W ZESPOLE SZKÓŁ W DOWSPUDZIE, , 16-420, DOWSPUDA,22.802537,53.978353, 50.63076923076923, 990.0769230769231, 24.23076923076923,3.353846153846154,2.984615384615384, 2026-07-25 13:49:23
