smog_data,it_has_next_page,pages_total
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. KS. KONSTANTEGO DAMROTA W ZESPOLE SZKOLNO-PRZEDSZKOLNYM W ZWONOWICACH', 'street': 'UL. SUMIŃSKA', 'post_code': '44-292', 'city': 'ZWONOWICE', 'longitude': '18.4378208', 'latitude': '50.1433165'}, 'data': {'humidity_avg': 39.445454545454545, 'pressure_avg': 979.5818181818181, 'temperature_avg': 28.236363636363638, 'pm10_avg': 2.563636363636363, 'pm25_avg': 2.154545454545454}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA NR 7 IM. POWSTAŃCÓW ŚLĄSKICH W TYCHACH', 'street': 'UL. LWA TOŁSTOJA', 'post_code': '43-100', 'city': 'TYCHY', 'longitude': '18.99160757', 'latitude': '50.10091564'}, 'data': {'humidity_avg': 41.269999999999996, 'pressure_avg': 980.4100000000001, 'temperature_avg': 23.96, 'pm10_avg': 2.64, 'pm25_avg': 2.21}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SPOŁECZNA SZKOŁA PODSTAWOWA SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO W BYTOMIU', 'street': 'UL. SKRAJNA', 'post_code': '41-907', 'city': 'BYTOM', 'longitude': '18.90117439', 'latitude': '50.33890828'}, 'data': {'humidity_avg': 36.50833333333333, 'pressure_avg': 978.375, 'temperature_avg': 26.849999999999998, 'pm10_avg': 2.666666666666666, 'pm25_avg': 2.183333333333333}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM.JANA PAWŁA II W KONARACH', 'street': 'UL. SZKOLNA', 'post_code': '42-270', 'city': 'KONARY', 'longitude': '19.40616951', 'latitude': '50.9175298'}, 'data': {'humidity_avg': 47.9625, 'pressure_avg': 983.725, 'temperature_avg': 23.825, 'pm10_avg': 4.3125, 'pm25_avg': 3.4625}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 11 IM. BOLESŁAWA CHROBREGO W PŁOCKU', 'street': 'UL. JANA KOCHANOWSKIEGO', 'post_code': '09-402', 'city': 'PŁOCK', 'longitude': '19.69874', 'latitude': '52.5520801'}, 'data': {'humidity_avg': 40.981818181818184, 'pressure_avg': 997.1818181818181, 'temperature_avg': 26.045454545454547, 'pm10_avg': 4.154545454545454, 'pm25_avg': 3.563636363636364}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. TADEUSZA KOŚCIUSZKI W GOSTYNINIE', 'street': 'UL. 3 MAJA', 'post_code': '09-500', 'city': 'GOSTYNIN', 'longitude': '19.4606299', 'latitude': '52.4262601'}, 'data': {'humidity_avg': 39.36363636363637, 'pressure_avg': 998.1090909090909, 'temperature_avg': 25.80909090909091, 'pm10_avg': 4.436363636363636, 'pm25_avg': 3.9454545454545453}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W PAPROTNI', 'street': 'UL. ZIELONA', 'post_code': '62-513', 'city': 'PAPROTNIA', 'longitude': '18.4210458', 'latitude': '52.1744156'}, 'data': {'humidity_avg': 35.699999999999996, 'pressure_avg': 997.9083333333333, 'temperature_avg': 27.275000000000002, 'pm10_avg': 3.35, 'pm25_avg': 2.9}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. 6 PUŁKU PIECHOTY W STARYM BRONISZEWIE', 'street': 'UL. KWIATOWA', 'post_code': '42-231', 'city': 'STARY BRONISZEW', 'longitude': '19.16268476', 'latitude': '50.98367124'}, 'data': {'humidity_avg': 37.74444444444444, 'pressure_avg': 983.9555555555556, 'temperature_avg': 27.11111111111111, 'pm10_avg': 3.5666666666666673, 'pm25_avg': 2.8888888888888893}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. BŁOGOSŁAWIONEJ KAROLINY KÓZKÓWNY W ROZDZIELU', 'street': None, 'post_code': '32-731', 'city': 'ROZDZIELE', 'longitude': '20.44490879', 'latitude': '49.78856719'}, 'data': {'humidity_avg': 40.61818181818182, 'pressure_avg': 955.1, 'temperature_avg': 22.09090909090909, 'pm10_avg': 1.9, 'pm25_avg': 1.672727272727272}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. WOJSKA POLSKIEGO W ROBAKOWIE', 'street': None, 'post_code': '86-212', 'city': 'ROBAKOWO', 'longitude': '18.6632422', 'latitude': '53.3593873'}, 'data': {'humidity_avg': 42.15, 'pressure_avg': 996.3083333333334, 'temperature_avg': 26.208333333333332, 'pm10_avg': 7.5, 'pm25_avg': 6.591666666666666}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. MIKOŁAJA REJA W GRZECHYNI', 'street': None, 'post_code': '34-220', 'city': 'GRZECHYNIA', 'longitude': '19.637399', 'latitude': '49.713197'}, 'data': {'humidity_avg': 39.833333333333336, 'pressure_avg': 961.5444444444444, 'temperature_avg': 26.0, 'pm10_avg': 3.277777777777777, 'pm25_avg': 2.744444444444444}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'ZESPÓŁ SZKÓŁ NR 2 IM. H. KOŁŁĄTAJA TECHNIKUM NR 2 W MYSZKOWIE', 'street': 'UL. PUŁASKIEGO', 'post_code': '42-300', 'city': 'MYSZKÓW', 'longitude': '19.2969718', 'latitude': '50.5546354'}, 'data': {'humidity_avg': 42.28181818181818, 'pressure_avg': 976.4, 'temperature_avg': 26.772727272727273, 'pm10_avg': 5.263636363636364, 'pm25_avg': 4.527272727272727}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA NR 15 W WODZISŁAWIU ŚLĄSKIM', 'street': 'UL. MŁODZIEŻOWA', 'post_code': '44-373', 'city': 'WODZISŁAW ŚLĄSKI', 'longitude': '18.410009471165118', 'latitude': '50.01082844379947'}, 'data': {'humidity_avg': 41.15, 'pressure_avg': 977.975, 'temperature_avg': 25.058333333333334, 'pm10_avg': 3.375, 'pm25_avg': 2.9}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. ROTMISTRZA WITOLDA PILECKIEGO W GROCHOWCACH', 'street': None, 'post_code': '37-733', 'city': 'GROCHOWCE', 'longitude': '22.7549891', 'latitude': '49.7310954'}, 'data': {'humidity_avg': 45.09090909090909, 'pressure_avg': 980.9181818181819, 'temperature_avg': 24.327272727272728, 'pm10_avg': 2.263636363636363, 'pm25_avg': 1.981818181818182}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'PUBLICZNE TECHNIKUM ZESPOŁU SZKÓŁ W OZIMKU', 'street': 'UL. CZĘSTOCHOWSKA', 'post_code': '46-040', 'city': 'OZIMEK', 'longitude': '18.22029921', 'latitude': '50.68532728'}, 'data': {'humidity_avg': 38.15, 'pressure_avg': 987.9666666666667, 'temperature_avg': 24.21666666666667, 'pm10_avg': 3.475, 'pm25_avg': 3.05}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W SOSNÓWCE', 'street': 'UL. STRAŻACKA', 'post_code': '58-564', 'city': 'SOSNÓWKA', 'longitude': '15.7230035', 'latitude': '50.8177069'}, 'data': {'humidity_avg': 32.84166666666667, 'pressure_avg': 963.9499999999999, 'temperature_avg': 24.916666666666668, 'pm10_avg': 2.133333333333333, 'pm25_avg': 2.133333333333333}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. JANA ADAMA DE GARNIER W GŁĘBOWICACH', 'street': None, 'post_code': '56-160', 'city': 'GŁĘBOWICE', 'longitude': '16.7360843', 'latitude': '51.4489007'}, 'data': {'humidity_avg': 35.75454545454546, 'pressure_avg': 989.6909090909091, 'temperature_avg': 29.50909090909091, 'pm10_avg': 3.6545454545454543, 'pm25_avg': 3.145454545454545}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA W WIŃSKU', 'street': 'UL. NOWA', 'post_code': '56-160', 'city': 'WIŃSKO', 'longitude': '16.6079403', 'latitude': '51.469753'}, 'data': {'humidity_avg': 29.29090909090909, 'pressure_avg': 988.6363636363636, 'temperature_avg': 29.7, 'pm10_avg': 3.8636363636363633, 'pm25_avg': 3.518181818181818}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W LEONCINIE', 'street': 'UL. ISAACA BASHEVISA SINGERA', 'post_code': '05-155', 'city': 'LEONCIN', 'longitude': '20.5369966', 'latitude': '52.3951342'}, 'data': {'humidity_avg': 46.809090909090905, 'pressure_avg': 1001.1909090909091, 'temperature_avg': 24.8, 'pm10_avg': 3.718181818181818, 'pm25_avg': 3.163636363636363}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. STEFANA ŻEROMSKIEGO W OGRODZIEŃCU', 'street': 'UL. KOŚCIUSZKI', 'post_code': '42-440', 'city': 'OGRODZIENIEC', 'longitude': '19.5171628', 'latitude': '50.4512905'}, 'data': {'humidity_avg': 46.949999999999996, 'pressure_avg': 965.0333333333333, 'temperature_avg': 23.066666666666666, 'pm10_avg': 4.95, 'pm25_avg': 4.3}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'LICEUM OGÓLNOKSZTAŁCĄCE SZKOŁA MISTRZOSTWA SPORTOWEGO W KOLARSTWIE W ŚWIDNICY', 'street': 'UL. ROMUALDA TRAUGUTTA', 'post_code': '58-100', 'city': 'ŚWIDNICA', 'longitude': '16.677532', 'latitude': '51.0740481'}, 'data': {'humidity_avg': 28.919999999999998, 'pressure_avg': 979.24, 'temperature_avg': 30.22, 'pm10_avg': 2.7, 'pm25_avg': 2.26}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA NR 1 IM. MIKOŁAJA KOPERNIKA W MILICZU', 'street': 'UL. ARMII KRAJOWEJ', 'post_code': '56-300', 'city': 'MILICZ', 'longitude': '17.27622', 'latitude': '51.52735'}, 'data': {'humidity_avg': 28.05, 'pressure_avg': 997.4166666666666, 'temperature_avg': 30.808333333333334, 'pm10_avg': 3.108333333333333, 'pm25_avg': 3.108333333333333}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA NR 4 IM. JANA MATEJKI W BOLESŁAWCU', 'street': 'UL. MIKOŁAJA BRODY', 'post_code': '59-700', 'city': 'BOLESŁAWIEC', 'longitude': '15.5673211', 'latitude': '51.2597212'}, 'data': {'humidity_avg': 32.61818181818182, 'pressure_avg': 984.4636363636364, 'temperature_avg': 25.981818181818184, 'pm10_avg': 4.2, 'pm25_avg': 3.609090909090909}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA W PECNEJ', 'street': 'UL. SZKOLNA', 'post_code': '62-053', 'city': 'PECNA', 'longitude': '16.800542699999998', 'latitude': '52.17923244553197'}, 'data': {'humidity_avg': 38.330769230769235, 'pressure_avg': 1000.0076923076923, 'temperature_avg': 25.123076923076926, 'pm10_avg': 4.523076923076923, 'pm25_avg': 3.892307692307692}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. BOHATERÓW WYZWOLENIA ZIEMI WAŁECKIEJ W SKRZATUSZU', 'street': None, 'post_code': '64-930', 'city': 'SKRZATUSZ', 'longitude': '16.579039', 'latitude': '53.2047989'}, 'data': {'humidity_avg': 40.22727272727273, 'pressure_avg': 990.5, 'temperature_avg': 25.954545454545453, 'pm10_avg': 4.272727272727272, 'pm25_avg': 3.609090909090909}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'TECHNIKUM TEB EDUKACJA W LUBINIE', 'street': 'UL. MIKOŁAJA KOPERNIKA', 'post_code': '59-300', 'city': 'LUBIN', 'longitude': '16.202913', 'latitude': '51.397703'}, 'data': {'humidity_avg': 28.218181818181815, 'pressure_avg': 993.4727272727273, 'temperature_avg': 28.036363636363635, 'pm10_avg': 3.89090909090909, 'pm25_avg': 3.354545454545454}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA NR 1 SPECJALNA W GRĘBOWIE', 'street': 'UL. DOLAŃSKICH', 'post_code': '39-410', 'city': 'GRĘBÓW', 'longitude': '21.89609263', 'latitude': '50.5448996'}, 'data': {'humidity_avg': 33.75, 'pressure_avg': 992.9250000000001, 'temperature_avg': 28.96666666666667, 'pm10_avg': 1.9083333333333332, 'pm25_avg': 1.616666666666666}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'VII LICEUM OGÓLNOKSZTAŁCĄCE W ZABRZU W ZESPOLE SZKÓŁ NR 10 IM. PROF. JANUSZA GROSZKOWSKIEGO W ZABRZU', 'street': 'UL. FRYDERYKA CHOPINA', 'post_code': '41-807', 'city': 'ZABRZE', 'longitude': '18.7812902', 'latitude': '50.3344451'}, 'data': {'humidity_avg': 37.6375, 'pressure_avg': 980.2125, 'temperature_avg': 28.4625, 'pm10_avg': 3.1, 'pm25_avg': 2.55}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. JÓZEFY JABCZYŃSKIEJ W WYSOKIEJ', 'street': 'UL. ADAMA MICKIEWICZA', 'post_code': '42-450', 'city': 'WYSOKA', 'longitude': '19.355767', 'latitude': '50.4243729'}, 'data': {'humidity_avg': 39.10909090909091, 'pressure_avg': 970.2090909090908, 'temperature_avg': 25.763636363636362, 'pm10_avg': 4.5, 'pm25_avg': 3.672727272727272}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'PUBLICZNA SZKOŁA PODSTAWOWA IM.MARII DĄBROWSKIEJ W DUDACH', 'street': None, 'post_code': '07-300', 'city': 'DUDY', 'longitude': '21.88516495', 'latitude': '52.75442246'}, 'data': {'humidity_avg': 53.790909090909096, 'pressure_avg': 995.7090909090908, 'temperature_avg': 24.4, 'pm10_avg': 2.390909090909091, 'pm25_avg': 2.118181818181818}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA NR 1 IM. ANDRZEJA KNAPCZYKA-DUCHA W CZERWIENNEM', 'street': None, 'post_code': '34-407', 'city': 'CZERWIENNE', 'longitude': '19.92160664', 'latitude': '49.39404087'}, 'data': {'humidity_avg': 47.44166666666666, 'pressure_avg': 986.3583333333332, 'temperature_avg': 21.941666666666666, 'pm10_avg': 1.666666666666666, 'pm25_avg': 1.3916666666666662}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'I LICEUM OGÓLNOKSZTAŁCĄCE IM. HENRYKA SIENKIEWICZA W KĘDZIERZYNIE-KOŹLU', 'street': 'UL. GRZEGORZA PIRAMOWICZA', 'post_code': '47-200', 'city': 'KĘDZIERZYN-KOŹLE', 'longitude': '18.14262081', 'latitude': '50.33790531'}, 'data': {'humidity_avg': 36.02727272727273, 'pressure_avg': 990.9818181818181, 'temperature_avg': 26.627272727272725, 'pm10_avg': 3.836363636363636, 'pm25_avg': 3.290909090909091}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'VII LICEUM OGÓLNOKSZTAŁCACE W RZESZOWIE', 'street': 'AL. TADEUSZA REJTANA', 'post_code': '35-326', 'city': 'RZESZÓW', 'longitude': '22.0170526', 'latitude': '50.0348962'}, 'data': {'humidity_avg': 37.85, 'pressure_avg': 987.2916666666666, 'temperature_avg': 26.09166666666667, 'pm10_avg': 2.133333333333333, 'pm25_avg': 2.091666666666667}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'TECHNIKUM NR 3 W DZIERŻONIOWIE - ZESPÓŁ SZKÓŁ NR 3 IM. KOMBATANTÓW RZECZYPOSPOLITEJ POLSKIEJ W DZIERŻONIOWIE', 'street': 'UL. SŁOWIAŃSKA', 'post_code': '58-200', 'city': 'DZIERŻONIÓW', 'longitude': '16.65669399', 'latitude': '50.72557241'}, 'data': {'humidity_avg': 40.018181818181816, 'pressure_avg': 981.9090909090909, 'temperature_avg': 25.363636363636363, 'pm10_avg': 2.5727272727272723, 'pm25_avg': 2.3}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA NR 9 IM. MIKOŁAJA KOPERNIKA W DZIERŻONIOWIE', 'street': 'UL. MIKOŁAJA KOPERNIKA', 'post_code': '58-200', 'city': 'DZIERŻONIÓW', 'longitude': '16.649692', 'latitude': '50.724446'}, 'data': {'humidity_avg': 28.163636363636364, 'pressure_avg': 980.6363636363636, 'temperature_avg': 29.69090909090909, 'pm10_avg': 2.418181818181818, 'pm25_avg': 2.163636363636363}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SAMORZĄDOWA SZKOŁA PODSTAWOWA W MIĘDZYLESIU', 'street': 'UL. BOLESŁAWA CHROBREGO', 'post_code': '57-530', 'city': 'MIĘDZYLESIE', 'longitude': '16.6670843', 'latitude': '50.1477491'}, 'data': {'humidity_avg': 34.518181818181816, 'pressure_avg': 957.6545454545455, 'temperature_avg': 24.89090909090909, 'pm10_avg': 3.418181818181818, 'pm25_avg': 2.936363636363636}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA NR 10 Z ODDZIAŁAMI SPORTOWYMI W BIELAWIE', 'street': 'UL. GEN. GROTA ROWECKIEGO', 'post_code': '58-260', 'city': 'BIELAWA', 'longitude': '16.61694446', 'latitude': '50.68265975'}, 'data': {'humidity_avg': 38.858333333333334, 'pressure_avg': 971.9583333333334, 'temperature_avg': 24.825, 'pm10_avg': 3.283333333333333, 'pm25_avg': 2.858333333333333}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA  IM.KS.JANA TWARDOWSKIEGO  W STARYM BOSEWIE', 'street': 'UL. ROZWOJOWA', 'post_code': '07-210', 'city': 'STARE BOSEWO', 'longitude': '21.540101744931388', 'latitude': '52.76931002081105'}, 'data': {'humidity_avg': 46.518181818181816, 'pressure_avg': 998.1272727272727, 'temperature_avg': 25.4, 'pm10_avg': 2.5727272727272723, 'pm25_avg': 2.218181818181818}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA W MIĄSOWEJ', 'street': None, 'post_code': '28-305', 'city': 'MIĄSOWA', 'longitude': '20.3810297', 'latitude': '50.7122903'}, 'data': {'humidity_avg': 36.725, 'pressure_avg': 980.1, 'temperature_avg': 25.525000000000002, 'pm10_avg': 2.583333333333333, 'pm25_avg': 2.225}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'PUBLICZNA SZKOŁA PODSTAWOWA JANKOWICE WIELKIE', 'street': None, 'post_code': '49-332', 'city': 'JANKOWICE WIELKIE', 'longitude': '17.442356', 'latitude': '50.7669935'}, 'data': {'humidity_avg': 28.854545454545452, 'pressure_avg': 1006.1454545454545, 'temperature_avg': 28.41818181818182, 'pm10_avg': 2.790909090909091, 'pm25_avg': 2.509090909090909}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. MJR. HENRYKA DOBRZAŃSKIEGO ""HUBALA"" W ZABRAŃCU', 'street': 'UL. KS. WŁ. SKONIECKIEGO', 'post_code': '05-079', 'city': 'ZABRANIEC', 'longitude': '21.3365645', 'latitude': '52.2989045'}, 'data': {'humidity_avg': 45.82727272727273, 'pressure_avg': 996.3272727272728, 'temperature_avg': 25.10909090909091, 'pm10_avg': 3.145454545454545, 'pm25_avg': 2.7363636363636363}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA NR 9 W TYCHACH', 'street': 'UL. LEŚNA', 'post_code': '43-100', 'city': 'TYCHY', 'longitude': '18.950379138440248', 'latitude': '50.142887143940584'}, 'data': {'humidity_avg': 37.45454545454545, 'pressure_avg': 979.1909090909091, 'temperature_avg': 27.60909090909091, 'pm10_avg': 1.818181818181818, 'pm25_avg': 1.818181818181818}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'BRANŻOWA SZKOŁA I STOPNIA W GORZYCACH', 'street': 'UL. ŻWIRKI I WIGURY', 'post_code': '39-432', 'city': 'GORZYCE', 'longitude': '21.84007287', 'latitude': '50.65740322'}, 'data': {'humidity_avg': 41.800000000000004, 'pressure_avg': 993.7454545454547, 'temperature_avg': 26.545454545454547, 'pm10_avg': 2.090909090909091, 'pm25_avg': 2.0}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W PAWONKOWIE', 'street': 'UL. SZKOLNA', 'post_code': '42-772', 'city': 'PAWONKÓW', 'longitude': '18.5817496', 'latitude': '50.6943842'}, 'data': {'humidity_avg': 41.95454545454545, 'pressure_avg': 980.6727272727272, 'temperature_avg': 23.554545454545462, 'pm10_avg': 4.263636363636364, 'pm25_avg': 3.418181818181818}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'PUBLICZNA SZKOŁA PODSTAWOWA IM. OJCA ŚWIĘTEGO JANA PAWŁA II W STAREJ BŁOTNICY', 'street': None, 'post_code': '26-806', 'city': 'STARA BŁOTNICA', 'longitude': '19.9410935', 'latitude': '52.3679201'}, 'data': {'humidity_avg': 45.1, 'pressure_avg': 991.0363636363636, 'temperature_avg': 25.345454545454547, 'pm10_avg': 2.909090909090909, 'pm25_avg': 2.436363636363636}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. ZOFII SOLARZOWEJ W MIĄSEM', 'street': 'UL. KARDYNAŁA WYSZYŃSKIEGO', 'post_code': '05-240', 'city': 'MIĄSE', 'longitude': '21.4381993', 'latitude': '52.3967302'}, 'data': {'humidity_avg': 46.03333333333333, 'pressure_avg': 996.3916666666665, 'temperature_avg': 24.741666666666664, 'pm10_avg': 3.9, 'pm25_avg': 3.4}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'TECHNIKUM W ZESPOLE SZKÓŁ PRZYRODNICZO-USŁUGOWYCH I BURSY SZKOLNEJ W JELENIEJ GÓRZE', 'street': 'UL. LEŚNA', 'post_code': '58-560', 'city': 'JELENIA GÓRA', 'longitude': '15.7000735', 'latitude': '50.8669637'}, 'data': {'humidity_avg': 28.21666666666667, 'pressure_avg': 965.35, 'temperature_avg': 29.833333333333332, 'pm10_avg': 2.225, 'pm25_avg': 1.925}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'V LICEUM OGÓLNOKSZTAŁCĄCE W RYBNIKU', 'street': 'UL. ORZEPOWICKA', 'post_code': '44-217', 'city': 'RYBNIK', 'longitude': '18.51736', 'latitude': '50.0994589'}, 'data': {'humidity_avg': 40.38181818181818, 'pressure_avg': 981.5454545454545, 'temperature_avg': 24.445454545454538, 'pm10_avg': 3.054545454545454, 'pm25_avg': 2.818181818181818}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA W DUBINIE', 'street': None, 'post_code': '63-930', 'city': 'DUBIN', 'longitude': '17.1480027', 'latitude': '51.6249813'}, 'data': {'humidity_avg': 41.18333333333333, 'pressure_avg': 996.1416666666668, 'temperature_avg': 25.258333333333336, 'pm10_avg': 3.449999999999999, 'pm25_avg': 3.449999999999999}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. KAROLA MARCINKOWSKIEGO W LUDOMACH', 'street': None, 'post_code': '64-603', 'city': 'LUDOMY', 'longitude': '16.8230475', 'latitude': '52.7545231'}, 'data': {'humidity_avg': 37.925000000000004, 'pressure_avg': 999.775, 'temperature_avg': 25.958333333333332, 'pm10_avg': 5.95, 'pm25_avg': 5.125}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'LICEUM OGÓLNOKSZTAŁCĄCE IM.TADEUSZA KOŚCIUSZKI W ŁOBŻENICY', 'street': 'UL. ZŁOTOWSKA', 'post_code': '89-310', 'city': 'ŁOBŻENICA', 'longitude': '17.2547677', 'latitude': '53.2625013'}, 'data': {'humidity_avg': 41.336363636363636, 'pressure_avg': 995.3636363636364, 'temperature_avg': 25.636363636363637, 'pm10_avg': 6.181818181818182, 'pm25_avg': 5.336363636363637}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'LICEUM OGÓLNOKSZTAŁCĄCE IM. OLIMPIJCZYKÓW POLSKICH W DŁUGOŁĘCE', 'street': 'UL. SZKOLNA', 'post_code': '55-095', 'city': 'DŁUGOŁĘKA', 'longitude': '17.1889302', 'latitude': '51.1751006'}, 'data': {'humidity_avg': 35.9, 'pressure_avg': 993.5200000000001, 'temperature_avg': 25.619999999999997, 'pm10_avg': 2.8600000000000003, 'pm25_avg': 2.48}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM.KS.JANA TWARDOWSKIEGO W KOLNICZKACH', 'street': None, 'post_code': '63-040', 'city': 'KOLNICZKI', 'longitude': '17.3618409', 'latitude': '52.045122'}, 'data': {'humidity_avg': 33.050000000000004, 'pressure_avg': 996.6750000000001, 'temperature_avg': 29.675, 'pm10_avg': 3.9916666666666663, 'pm25_avg': 3.4666666666666672}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'ZESPÓŁ SZKÓŁ SZKOŁA PODSTAWOWA W PISARZOWICACH', 'street': None, 'post_code': '58-400', 'city': 'PISARZOWICE', 'longitude': '15.954357', 'latitude': '50.78687017996712'}, 'data': {'humidity_avg': 36.28181818181818, 'pressure_avg': 949.2636363636364, 'temperature_avg': 25.845454545454547, 'pm10_avg': 2.9, 'pm25_avg': 2.527272727272727}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'TECHNIKUM W ZESPOLE SZKÓŁ IM. GEN. SYLWESTRA KALISKIEGO W GÓRZE', 'street': 'UL. ARMII POLSKIEJ', 'post_code': '56-200', 'city': 'GÓRA', 'longitude': '16.537487', 'latitude': '51.663379'}, 'data': {'humidity_avg': 31.427272727272726, 'pressure_avg': 998.0363636363636, 'temperature_avg': 28.19090909090909, 'pm10_avg': 3.636363636363636, 'pm25_avg': 3.172727272727272}, 'timestamp': '2026-07-25 14:21:08'}",False,
